VILLA DE VALLECAS,DOMINGO,NO ASIGNADO,PEATON,1,1.22E-8
CENTRO,SABADO,AUTOBUS-AUTOCAR,TESTIGO,1,1.22E-8
VICALVARO,MARTES,VARIOS,CONDUCTOR,6,7.31E-8
PUENTE DE VALLECAS,SABADO,VARIOS,CONDUCTOR,15,1.826E-7
CENTRO,MARTES,CAMION,VIAJERO,3,3.65E-8
USERA,SABADO,AUTOBUS-AUTOCAR,CONDUCTOR,14,1.705E-7
VILLAVERDE,SABADO,NO ASIGNADO,VIAJERO,2,2.44E-8
ARGANZUELA,VIERNES,AMBULANCIA,VIAJERO,5,6.09E-8
MONCLOA-ARAVACA,VIERNES,AUTOBUS-AUTOCAR,VIAJERO,54,6.575E-7
USERA,SABADO,VARIOS,CONDUCTOR,7,8.52E-8
FUENCARRAL-EL PARDO,VIERNES,AMBULANCIA,CONDUCTOR,1,1.22E-8
CENTRO,VIERNES,CAMION,VIAJERO,3,3.65E-8
ARGANZUELA,LUNES,CICLOMOTOR,VIAJERO,6,7.31E-8
MORATALAZ,LUNES,FURGONETA,VIAJERO,9,1.096E-7
CHAMBERI,LUNES,VARIOS,VIAJERO,5,6.09E-8
CENTRO,MARTES,AMBULANCIA,CONDUCTOR,2,2.44E-8
VILLA DE VALLECAS,LUNES,AUTOBUS-AUTOCAR,VIAJERO,3,3.65E-8
USERA,SABADO,MOTOCICLETA,VIAJERO,3,3.65E-8
TETUAN,SABADO,AUTOBUS-AUTOCAR,CONDUCTOR,8,9.74E-8
SAN BLAS,JUEVES,TURISMO,CONDUCTOR,722,0.0000087915
ARGANZUELA,DOMINGO,AUTO-TAXI,CONDUCTOR,53,6.454E-7
LATINA,VIERNES,NO ASIGNADO,TESTIGO,207,0.0000025205
ARGANZUELA,SABADO,NO ASIGNADO,PEATON,66,8.037E-7
TETUAN,DOMINGO,AUTOBUS-AUTOCAR,VIAJERO,8,9.74E-8
CARABANCHEL,LUNES,CICLOMOTOR,CONDUCTOR,39,4.749E-7
SALAMANCA,MARTES,AUTOBUS-AUTOCAR,VIAJERO,42,5.114E-7
CARABANCHEL,DOMINGO,VARIOS,VIAJERO,11,1.339E-7
VILLAVERDE,SABADO,MOTOCICLETA,CONDUCTOR,29,3.531E-7
CIUDAD LINEAL,MARTES,VARIOS,CONDUCTOR,18,2.192E-7
VILLAVERDE,VIERNES,CICLOMOTOR,CONDUCTOR,13,1.583E-7
MORATALAZ,DOMINGO,AUTOBUS-AUTOCAR,VIAJERO,5,6.09E-8
FUENCARRAL-EL PARDO,MARTES,AUTOBUS-AUTOCAR,CONDUCTOR,21,2.557E-7
HORTALEZA,LUNES,BICICLETA,CONDUCTOR,32,3.896E-7
RETIRO,SABADO,CICLOMOTOR,TESTIGO,2,2.44E-8
HORTALEZA,JUEVES,CICLOMOTOR,VIAJERO,1,1.22E-8
BARAJAS,MIERCOLES,FURGONETA,CONDUCTOR,12,1.461E-7
ARGANZUELA,MARTES,AMBULANCIA,CONDUCTOR,1,1.22E-8
LATINA,DOMINGO,VARIOS,VIAJERO,3,3.65E-8
MORATALAZ,JUEVES,AUTO-TAXI,VIAJERO,3,3.65E-8
CARABANCHEL,MIERCOLES,AMBULANCIA,CONDUCTOR,1,1.22E-8
FUENCARRAL-EL PARDO,LUNES,AUTOBUS-AUTOCAR,CONDUCTOR,13,1.583E-7
CARABANCHEL,MIERCOLES,FURGONETA,CONDUCTOR,79,9.619E-7
USERA,VIERNES,AUTO-TAXI,CONDUCTOR,14,1.705E-7
MONCLOA-ARAVACA,MIERCOLES,FURGONETA,CONDUCTOR,55,6.697E-7
CARABANCHEL,DOMINGO,CICLOMOTOR,CONDUCTOR,39,4.749E-7
SAN BLAS,SABADO,BICICLETA,CONDUCTOR,16,1.948E-7
USERA,JUEVES,CICLOMOTOR,CONDUCTOR,15,1.826E-7
PUENTE DE VALLECAS,DOMINGO,MOTOCICLETA,CONDUCTOR,73,8.889E-7
SALAMANCA,VIERNES,AUTO-TAXI,VIAJERO,51,6.210E-7
TETUAN,VIERNES,CAMION,CONDUCTOR,17,2.070E-7
SAN BLAS,MARTES,BICICLETA,CONDUCTOR,40,4.871E-7
PUENTE DE VALLECAS,JUEVES,CAMION,CONDUCTOR,22,2.679E-7
FUENCARRAL-EL PARDO,VIERNES,FURGONETA,VIAJERO,17,2.070E-7
PUENTE DE VALLECAS,LUNES,MOTOCICLETA,VIAJERO,16,1.948E-7
VILLA DE VALLECAS,JUEVES,NO ASIGNADO,PEATON,11,1.339E-7
CIUDAD LINEAL,DOMINGO,MOTOCICLETA,VIAJERO,9,1.096E-7
LATINA,MARTES,AMBULANCIA,CONDUCTOR,1,1.22E-8
CIUDAD LINEAL,LUNES,TURISMO,VIAJERO,279,0.0000033973
VICALVARO,VIERNES,TURISMO,CONDUCTOR,221,0.0000026910
TETUAN,VIERNES,MOTOCICLETA,CONDUCTOR,358,0.0000043592
CARABANCHEL,SABADO,NO ASIGNADO,TESTIGO,214,0.0000026058
CIUDAD LINEAL,VIERNES,VARIOS,CONDUCTOR,24,2.922E-7
CENTRO,SABADO,AUTO-TAXI,CONDUCTOR,123,0.0000014977
SALAMANCA,JUEVES,CAMION,VIAJERO,5,6.09E-8
LATINA,VIERNES,MOTOCICLETA,VIAJERO,13,1.583E-7
LATINA,SABADO,CAMION,CONDUCTOR,5,6.09E-8
TETUAN,VIERNES,MOTOCICLETA,VIAJERO,43,5.236E-7
CENTRO,MARTES,FURGONETA,CONDUCTOR,75,9.132E-7
ARGANZUELA,MARTES,FURGONETA,CONDUCTOR,93,0.0000011324
PUENTE DE VALLECAS,JUEVES,BICICLETA,CONDUCTOR,34,4.140E-7
VILLAVERDE,LUNES,BICICLETA,CONDUCTOR,13,1.583E-7
MORATALAZ,MARTES,AUTO-TAXI,CONDUCTOR,9,1.096E-7
SAN BLAS,JUEVES,CICLOMOTOR,VIAJERO,1,1.22E-8
VILLA DE VALLECAS,LUNES,NO ASIGNADO,PEATON,7,8.52E-8
CHAMBERI,VIERNES,AUTO-TAXI,CONDUCTOR,102,0.0000012420
CIUDAD LINEAL,LUNES,FURGONETA,CONDUCTOR,69,8.402E-7
MORATALAZ,JUEVES,VARIOS,CONDUCTOR,6,7.31E-8
ARGANZUELA,VIERNES,NO ASIGNADO,TESTIGO,197,0.0000023988
CHAMBERI,DOMINGO,NO ASIGNADO,PEATON,64,7.793E-7
CHAMBERI,LUNES,FURGONETA,CONDUCTOR,40,4.871E-7
CIUDAD LINEAL,SABADO,FURGONETA,CONDUCTOR,24,2.922E-7
BARAJAS,MIERCOLES,TURISMO,VIAJERO,47,5.723E-7
SALAMANCA,VIERNES,AUTOBUS-AUTOCAR,CONDUCTOR,57,6.941E-7
CENTRO,LUNES,BICICLETA,CONDUCTOR,88,0.0000010715
LATINA,LUNES,MOTOCICLETA,VIAJERO,8,9.74E-8
TETUAN,SABADO,VARIOS,VIAJERO,12,1.461E-7
CHAMBERI,JUEVES,AMBULANCIA,VIAJERO,1,1.22E-8
PUENTE DE VALLECAS,VIERNES,TURISMO,CONDUCTOR,1066,0.0000129802
MONCLOA-ARAVACA,MIERCOLES,NO ASIGNADO,TESTIGO,213,0.0000025936
SALAMANCA,JUEVES,AUTO-TAXI,VIAJERO,28,3.409E-7
MORATALAZ,MARTES,TURISMO,VIAJERO,126,0.0000015342
SAN BLAS,MARTES,VARIOS,CONDUCTOR,7,8.52E-8
MONCLOA-ARAVACA,MARTES,CICLOMOTOR,CONDUCTOR,27,3.288E-7
PUENTE DE VALLECAS,DOMINGO,AUTO-TAXI,CONDUCTOR,11,1.339E-7
HORTALEZA,MIERCOLES,AMBULANCIA,VIAJERO,2,2.44E-8
CHAMARTIN,VIERNES,AUTOBUS-AUTOCAR,VIAJERO,64,7.793E-7
PUENTE DE VALLECAS,MIERCOLES,VARIOS,CONDUCTOR,13,1.583E-7
RETIRO,SABADO,VARIOS,CONDUCTOR,9,1.096E-7
VILLA DE VALLECAS,JUEVES,TURISMO,VIAJERO,85,0.0000010350
LATINA,DOMINGO,VARIOS,CONDUCTOR,4,4.87E-8
BARAJAS,LUNES,BICICLETA,CONDUCTOR,18,2.192E-7
CENTRO,JUEVES,CICLOMOTOR,VIAJERO,8,9.74E-8
VILLA DE VALLECAS,VIERNES,CICLOMOTOR,CONDUCTOR,4,4.87E-8
CIUDAD LINEAL,DOMINGO,VARIOS,VIAJERO,7,8.52E-8
SAN BLAS,JUEVES,AUTO-TAXI,VIAJERO,4,4.87E-8
CIUDAD LINEAL,SABADO,NO ASIGNADO,VIAJERO,2,2.44E-8
CHAMBERI,JUEVES,VEH.3 RUEDAS,CONDUCTOR,1,1.22E-8
LATINA,JUEVES,CICLOMOTOR,VIAJERO,1,1.22E-8
HORTALEZA,MARTES,AUTOBUS-AUTOCAR,CONDUCTOR,13,1.583E-7
MONCLOA-ARAVACA,DOMINGO,TURISMO,VIAJERO,242,0.0000029467
HORTALEZA,MIERCOLES,NO ASIGNADO,PEATON,79,9.619E-7
VILLA DE VALLECAS,SABADO,NO ASIGNADO,PEATON,49,5.967E-7
ARGANZUELA,DOMINGO,NO ASIGNADO,TESTIGO,182,0.0000022161
HORTALEZA,MARTES,FURGONETA,CONDUCTOR,39,4.749E-7
MONCLOA-ARAVACA,SABADO,VARIOS,CONDUCTOR,13,1.583E-7
SAN BLAS,MARTES,MOTOCICLETA,CONDUCTOR,183,0.0000022283
PUENTE DE VALLECAS,LUNES,NO ASIGNADO,VIAJERO,2,2.44E-8
CHAMBERI,LUNES,CAMION,VIAJERO,1,1.22E-8
VILLA DE VALLECAS,DOMINGO,VARIOS,CONDUCTOR,1,1.22E-8
CARABANCHEL,MARTES,VARIOS,VIAJERO,3,3.65E-8
TETUAN,JUEVES,VARIOS,VIAJERO,2,2.44E-8
MONCLOA-ARAVACA,JUEVES,TURISMO,VIAJERO,241,0.0000029346
HORTALEZA,MIERCOLES,TURISMO,CONDUCTOR,530,0.0000064536
MORATALAZ,VIERNES,TURISMO,VIAJERO,133,0.0000016195
RETIRO,MARTES,TURISMO,CONDUCTOR,606,0.0000073790
PUENTE DE VALLECAS,MIERCOLES,AUTO-TAXI,CONDUCTOR,16,1.948E-7
SAN BLAS,MARTES,TURISMO,VIAJERO,203,0.0000024718
SAN BLAS,SABADO,NO ASIGNADO,TESTIGO,150,0.0000018265
CHAMBERI,JUEVES,FURGONETA,CONDUCTOR,59,7.184E-7
SALAMANCA,DOMINGO,VARIOS,CONDUCTOR,7,8.52E-8
CIUDAD LINEAL,DOMINGO,AUTOBUS-AUTOCAR,CONDUCTOR,12,1.461E-7
MORATALAZ,DOMINGO,MOTOCICLETA,CONDUCTOR,39,4.749E-7
PUENTE DE VALLECAS,LUNES,VARIOS,VIAJERO,6,7.31E-8
MORATALAZ,MARTES,MOTOCICLETA,VIAJERO,5,6.09E-8
TETUAN,SABADO,CICLOMOTOR,VIAJERO,2,2.44E-8
CIUDAD LINEAL,SABADO,MOTOCICLETA,TESTIGO,1,1.22E-8
VILLA DE VALLECAS,VIERNES,NO ASIGNADO,TESTIGO,10,1.218E-7
CARABANCHEL,MARTES,AMBULANCIA,VIAJERO,10,1.218E-7
TETUAN,SABADO,AMBULANCIA,CONDUCTOR,2,2.44E-8
CIUDAD LINEAL,MARTES,NO ASIGNADO,VIAJERO,2,2.44E-8
CARABANCHEL,LUNES,CAMION,CONDUCTOR,13,1.583E-7
LATINA,LUNES,NO ASIGNADO,PEATON,135,0.0000016438
MORATALAZ,VIERNES,NO ASIGNADO,TESTIGO,87,0.0000010594
CENTRO,DOMINGO,NO ASIGNADO,VIAJERO,2,2.44E-8
CHAMARTIN,DOMINGO,TURISMO,VIAJERO,318,0.0000038721
CIUDAD LINEAL,SABADO,CICLOMOTOR,CONDUCTOR,37,4.505E-7
CHAMARTIN,MARTES,NO ASIGNADO,VIAJERO,1,1.22E-8
FUENCARRAL-EL PARDO,LUNES,VARIOS,VIAJERO,6,7.31E-8
VILLA DE VALLECAS,JUEVES,FURGONETA,CONDUCTOR,4,4.87E-8
RETIRO,VIERNES,TURISMO,TESTIGO,1,1.22E-8
MORATALAZ,MARTES,TURISMO,CONDUCTOR,439,0.0000053455
PUENTE DE VALLECAS,MIERCOLES,NO ASIGNADO,PEATON,165,0.0000020091
CENTRO,JUEVES,BICICLETA,CONDUCTOR,105,0.0000012785
ARGANZUELA,MARTES,NO ASIGNADO,TESTIGO,204,0.0000024840
PUENTE DE VALLECAS,JUEVES,TURISMO,VIAJERO,394,0.0000047976
PUENTE DE VALLECAS,MIERCOLES,AUTOBUS-AUTOCAR,VIAJERO,66,8.037E-7
CHAMARTIN,JUEVES,AUTO-TAXI,CONDUCTOR,103,0.0000012542
FUENCARRAL-EL PARDO,MARTES,AUTO-TAXI,VIAJERO,5,6.09E-8
TETUAN,VIERNES,BICICLETA,CONDUCTOR,31,3.775E-7
TETUAN,LUNES,MOTOCICLETA,VIAJERO,20,2.435E-7
CENTRO,DOMINGO,FURGONETA,CONDUCTOR,21,2.557E-7
CARABANCHEL,DOMINGO,AUTOBUS-AUTOCAR,CONDUCTOR,12,1.461E-7
SAN BLAS,VIERNES,CICLOMOTOR,VIAJERO,3,3.65E-8
MORATALAZ,SABADO,CAMION,VIAJERO,1,1.22E-8
FUENCARRAL-EL PARDO,LUNES,AUTO-TAXI,CONDUCTOR,21,2.557E-7
CHAMARTIN,JUEVES,MOTOCICLETA,VIAJERO,34,4.140E-7
VICALVARO,SABADO,CAMION,CONDUCTOR,3,3.65E-8
PUENTE DE VALLECAS,JUEVES,VARIOS,VIAJERO,7,8.52E-8
BARAJAS,JUEVES,FURGONETA,VIAJERO,1,1.22E-8
VILLA DE VALLECAS,MARTES,CAMION,VIAJERO,1,1.22E-8
ARGANZUELA,MIERCOLES,CICLOMOTOR,CONDUCTOR,34,4.140E-7
SAN BLAS,MIERCOLES,NO ASIGNADO,PEATON,101,0.0000012298
BARAJAS,VIERNES,AUTO-TAXI,VIAJERO,5,6.09E-8
BARAJAS,JUEVES,AUTOBUS-AUTOCAR,VIAJERO,11,1.339E-7
MORATALAZ,MIERCOLES,MOTOCICLETA,VIAJERO,3,3.65E-8
VICALVARO,JUEVES,VARIOS,CONDUCTOR,1,1.22E-8
CARABANCHEL,MIERCOLES,CAMION,CONDUCTOR,17,2.070E-7
RETIRO,MARTES,NO ASIGNADO,PEATON,73,8.889E-7
TETUAN,LUNES,FURGONETA,VIAJERO,7,8.52E-8
CIUDAD LINEAL,LUNES,AUTOBUS-AUTOCAR,CONDUCTOR,28,3.409E-7
SALAMANCA,LUNES,NO ASIGNADO,VIAJERO,4,4.87E-8
CARABANCHEL,MIERCOLES,AUTO-TAXI,CONDUCTOR,23,2.801E-7
VILLAVERDE,JUEVES,NO ASIGNADO,TESTIGO,78,9.498E-7
RETIRO,MIERCOLES,AUTOBUS-AUTOCAR,VIAJERO,35,4.262E-7
MONCLOA-ARAVACA,MIERCOLES,VARIOS,VIAJERO,4,4.87E-8
SAN BLAS,VIERNES,AUTOBUS-AUTOCAR,CONDUCTOR,18,2.192E-7
TETUAN,JUEVES,AUTO-TAXI,VIAJERO,22,2.679E-7
CHAMARTIN,MARTES,AUTOBUS-AUTOCAR,CONDUCTOR,31,3.775E-7
FUENCARRAL-EL PARDO,DOMINGO,VARIOS,CONDUCTOR,7,8.52E-8
MORATALAZ,MIERCOLES,CICLOMOTOR,VIAJERO,2,2.44E-8
VILLA DE VALLECAS,MIERCOLES,AUTOBUS-AUTOCAR,CONDUCTOR,10,1.218E-7
HORTALEZA,MIERCOLES,CAMION,VIAJERO,2,2.44E-8
HORTALEZA,MARTES,AUTO-TAXI,VIAJERO,7,8.52E-8
VICALVARO,JUEVES,AUTO-TAXI,VIAJERO,1,1.22E-8
TETUAN,DOMINGO,AUTO-TAXI,CONDUCTOR,40,4.871E-7
FUENCARRAL-EL PARDO,MARTES,AUTO-TAXI,CONDUCTOR,25,3.044E-7
HORTALEZA,SABADO,TURISMO,VIAJERO,141,0.0000017169
CENTRO,MARTES,VARIOS,CONDUCTOR,16,1.948E-7
VILLA DE VALLECAS,VIERNES,CICLOMOTOR,CONDUCTOR,12,1.461E-7
BARAJAS,SABADO,AUTO-TAXI,CONDUCTOR,9,1.096E-7
VILLA DE VALLECAS,LUNES,BICICLETA,CONDUCTOR,14,1.705E-7
FUENCARRAL-EL PARDO,LUNES,CAMION,CONDUCTOR,14,1.705E-7
VILLA DE VALLECAS,LUNES,TURISMO,CONDUCTOR,24,2.922E-7
VILLA DE VALLECAS,SABADO,NO ASIGNADO,PEATON,9,1.096E-7
RETIRO,LUNES,AMBULANCIA,CONDUCTOR,4,4.87E-8
SAN BLAS,LUNES,AUTOBUS-AUTOCAR,CONDUCTOR,19,2.314E-7
VILLA DE VALLECAS,MARTES,VARIOS,CONDUCTOR,1,1.22E-8
VILLA DE VALLECAS,JUEVES,BICICLETA,CONDUCTOR,1,1.22E-8
RETIRO,SABADO,CAMION,CONDUCTOR,6,7.31E-8
ARGANZUELA,JUEVES,AMBULANCIA,CONDUCTOR,1,1.22E-8
CIUDAD LINEAL,LUNES,VEH.3 RUEDAS,CONDUCTOR,1,1.22E-8
HORTALEZA,SABADO,VEH.3 RUEDAS,CONDUCTOR,1,1.22E-8
PUENTE DE VALLECAS,LUNES,NO ASIGNADO,PEATON,187,0.0000022770
SALAMANCA,DOMINGO,AUTO-TAXI,CONDUCTOR,88,0.0000010715
CARABANCHEL,JUEVES,TURISMO,VIAJERO,302,0.0000036773
LATINA,VIERNES,TURISMO,CONDUCTOR,796,0.0000096925
CENTRO,SABADO,TURISMO,CONDUCTOR,579,0.0000070502
USERA,JUEVES,MOTOCICLETA,CONDUCTOR,75,9.132E-7
SALAMANCA,SABADO,FURGONETA,VIAJERO,11,1.339E-7
HORTALEZA,JUEVES,CICLOMOTOR,CONDUCTOR,21,2.557E-7
BARAJAS,DOMINGO,TURISMO,CONDUCTOR,115,0.0000014003
TETUAN,MIERCOLES,FURGONETA,CONDUCTOR,63,7.671E-7
FUENCARRAL-EL PARDO,DOMINGO,NO ASIGNADO,PEATON,43,5.236E-7
MONCLOA-ARAVACA,VIERNES,MOTOCICLETA,VIAJERO,16,1.948E-7
RETIRO,LUNES,AUTO-TAXI,VIAJERO,16,1.948E-7
MORATALAZ,JUEVES,BICICLETA,CONDUCTOR,11,1.339E-7
USERA,VIERNES,CICLOMOTOR,CONDUCTOR,22,2.679E-7
VICALVARO,MARTES,AUTO-TAXI,CONDUCTOR,2,2.44E-8
RETIRO,MARTES,CAMION,CONDUCTOR,14,1.705E-7
HORTALEZA,LUNES,CAMION,VIAJERO,3,3.65E-8
VILLA DE VALLECAS,SABADO,VARIOS,VIAJERO,2,2.44E-8
SALAMANCA,SABADO,AUTOBUS-AUTOCAR,CONDUCTOR,34,4.140E-7
VILLAVERDE,MARTES,NO ASIGNADO,PEATON,85,0.0000010350
MONCLOA-ARAVACA,MIERCOLES,TURISMO,VIAJERO,221,0.0000026910
VILLA DE VALLECAS,VIERNES,TURISMO,CONDUCTOR,290,0.0000035312
MONCLOA-ARAVACA,JUEVES,AUTOBUS-AUTOCAR,CONDUCTOR,29,3.531E-7
TETUAN,MIERCOLES,AUTOBUS-AUTOCAR,VIAJERO,58,7.062E-7
LATINA,LUNES,AUTO-TAXI,VIAJERO,7,8.52E-8
CARABANCHEL,LUNES,AUTOBUS-AUTOCAR,CONDUCTOR,23,2.801E-7
VILLAVERDE,VIERNES,AUTOBUS-AUTOCAR,VIAJERO,25,3.044E-7
SALAMANCA,JUEVES,FURGONETA,VIAJERO,22,2.679E-7
HORTALEZA,MIERCOLES,CAMION,CONDUCTOR,12,1.461E-7
RETIRO,MIERCOLES,AUTO-TAXI,VIAJERO,36,4.384E-7
HORTALEZA,MIERCOLES,AUTO-TAXI,VIAJERO,3,3.65E-8
FUENCARRAL-EL PARDO,SABADO,MOTOCICLETA,VIAJERO,11,1.339E-7
CHAMARTIN,VIERNES,AMBULANCIA,CONDUCTOR,3,3.65E-8
MORATALAZ,DOMINGO,CAMION,CONDUCTOR,3,3.65E-8
LATINA,DOMINGO,AMBULANCIA,VIAJERO,3,3.65E-8
FUENCARRAL-EL PARDO,JUEVES,CICLOMOTOR,VIAJERO,1,1.22E-8
HORTALEZA,DOMINGO,AUTO-TAXI,VIAJERO,2,2.44E-8
CENTRO,JUEVES,MOTOCICLETA,CONDUCTOR,426,0.0000051872
SAN BLAS,MIERCOLES,FURGONETA,CONDUCTOR,63,7.671E-7
CIUDAD LINEAL,SABADO,MOTOCICLETA,CONDUCTOR,126,0.0000015342
CHAMARTIN,DOMINGO,AUTO-TAXI,CONDUCTOR,57,6.941E-7
MONCLOA-ARAVACA,VIERNES,AUTO-TAXI,CONDUCTOR,35,4.262E-7
SAN BLAS,SABADO,CAMION,CONDUCTOR,6,7.31E-8
MONCLOA-ARAVACA,VIERNES,CAMION,CONDUCTOR,16,1.948E-7
BARAJAS,VIERNES,AUTOBUS-AUTOCAR,CONDUCTOR,6,7.31E-8
VILLA DE VALLECAS,DOMINGO,MOTOCICLETA,CONDUCTOR,5,6.09E-8
TETUAN,MIERCOLES,VARIOS,VIAJERO,4,4.87E-8
TETUAN,MIERCOLES,FURGONETA,VIAJERO,9,1.096E-7
LATINA,DOMINGO,AMBULANCIA,CONDUCTOR,1,1.22E-8
SALAMANCA,MIERCOLES,AUTOBUS-AUTOCAR,TESTIGO,4,4.87E-8
SALAMANCA,MARTES,BICICLETA,TESTIGO,1,1.22E-8
RETIRO,VIERNES,TURISMO,CONDUCTOR,863,0.0000105084
FUENCARRAL-EL PARDO,MARTES,TURISMO,CONDUCTOR,835,0.0000101674
LATINA,DOMINGO,TURISMO,VIAJERO,278,0.0000033851
CHAMARTIN,MIERCOLES,AUTO-TAXI,VIAJERO,34,4.140E-7
CIUDAD LINEAL,LUNES,MOTOCICLETA,CONDUCTOR,270,0.0000032877
SALAMANCA,VIERNES,CICLOMOTOR,CONDUCTOR,70,8.524E-7
BARAJAS,SABADO,NO ASIGNADO,TESTIGO,61,7.428E-7
USERA,MARTES,FURGONETA,CONDUCTOR,52,6.332E-7
CHAMARTIN,JUEVES,TURISMO,VIAJERO,293,0.0000035677
CHAMARTIN,VIERNES,AUTO-TAXI,CONDUCTOR,91,0.0000011081
CARABANCHEL,LUNES,BICICLETA,CONDUCTOR,53,6.454E-7
MORATALAZ,VIERNES,AUTOBUS-AUTOCAR,VIAJERO,7,8.52E-8
USERA,JUEVES,CICLOMOTOR,VIAJERO,2,2.44E-8
LATINA,LUNES,FURGONETA,VIAJERO,10,1.218E-7
CIUDAD LINEAL,DOMINGO,CICLOMOTOR,VIAJERO,4,4.87E-8
SAN BLAS,DOMINGO,VARIOS,CONDUCTOR,6,7.31E-8
FUENCARRAL-EL PARDO,LUNES,NO ASIGNADO,VIAJERO,1,1.22E-8
CARABANCHEL,LUNES,BICICLETA,VIAJERO,1,1.22E-8
CARABANCHEL,MARTES,NO ASIGNADO,VIAJERO,1,1.22E-8
CHAMBERI,MIERCOLES,TURISMO,CONDUCTOR,600,0.0000073059
HORTALEZA,JUEVES,NO ASIGNADO,PEATON,81,9.863E-7
FUENCARRAL-EL PARDO,VIERNES,TURISMO,CONDUCTOR,952,0.0000115921
MONCLOA-ARAVACA,MARTES,FURGONETA,CONDUCTOR,53,6.454E-7
CHAMBERI,SABADO,AUTO-TAXI,CONDUCTOR,85,0.0000010350
HORTALEZA,MIERCOLES,TURISMO,VIAJERO,127,0.0000015464
LATINA,LUNES,AUTOBUS-AUTOCAR,CONDUCTOR,36,4.384E-7
SAN BLAS,LUNES,CICLOMOTOR,CONDUCTOR,29,3.531E-7
CARABANCHEL,LUNES,NO ASIGNADO,PEATON,144,0.0000017534
CHAMARTIN,JUEVES,CICLOMOTOR,VIAJERO,5,6.09E-8
ARGANZUELA,LUNES,MOTOCICLETA,VIAJERO,10,1.218E-7
VILLA DE VALLECAS,JUEVES,MOTOCICLETA,VIAJERO,5,6.09E-8
SAN BLAS,DOMINGO,CICLOMOTOR,CONDUCTOR,26,3.166E-7
PUENTE DE VALLECAS,SABADO,AUTO-TAXI,VIAJERO,8,9.74E-8
VICALVARO,LUNES,VEH.3 RUEDAS,CONDUCTOR,1,1.22E-8
MONCLOA-ARAVACA,LUNES,TURISMO,CONDUCTOR,730,0.0000088889
VICALVARO,SABADO,NO ASIGNADO,PEATON,16,1.948E-7
MONCLOA-ARAVACA,MIERCOLES,AUTO-TAXI,VIAJERO,13,1.583E-7
CHAMBERI,VIERNES,CAMION,VIAJERO,5,6.09E-8
RETIRO,MIERCOLES,MOTOCICLETA,VIAJERO,30,3.653E-7
CENTRO,SABADO,MOTOCICLETA,VIAJERO,56,6.819E-7
USERA,LUNES,AUTOBUS-AUTOCAR,CONDUCTOR,18,2.192E-7
MORATALAZ,LUNES,AMBULANCIA,CONDUCTOR,1,1.22E-8
VILLA DE VALLECAS,MARTES,FURGONETA,VIAJERO,1,1.22E-8
CENTRO,DOMINGO,CICLOMOTOR,VIAJERO,6,7.31E-8
SAN BLAS,DOMINGO,CAMION,VIAJERO,3,3.65E-8
SALAMANCA,VIERNES,NO ASIGNADO,VIAJERO,1,1.22E-8
CHAMBERI,SABADO,TURISMO,CONDUCTOR,519,0.0000063196
MORATALAZ,VIERNES,MOTOCICLETA,CONDUCTOR,105,0.0000012785
PUENTE DE VALLECAS,VIERNES,NO ASIGNADO,TESTIGO,258,0.0000031416
RETIRO,DOMINGO,AUTOBUS-AUTOCAR,CONDUCTOR,18,2.192E-7
CHAMBERI,MARTES,NO ASIGNADO,PEATON,121,0.0000014734
RETIRO,DOMINGO,CICLOMOTOR,CONDUCTOR,28,3.409E-7
RETIRO,DOMINGO,MOTOCICLETA,VIAJERO,31,3.775E-7
CENTRO,VIERNES,AMBULANCIA,VIAJERO,2,2.44E-8
BARAJAS,MARTES,MOTOCICLETA,VIAJERO,2,2.44E-8
PUENTE DE VALLECAS,DOMINGO,MOTOCICLETA,VIAJERO,9,1.096E-7
RETIRO,VIERNES,AMBULANCIA,CONDUCTOR,4,4.87E-8
TETUAN,MIERCOLES,TURISMO,TESTIGO,1,1.22E-8
VILLA DE VALLECAS,VIERNES,CAMION,CONDUCTOR,13,1.583E-7
LATINA,MARTES,FURGONETA,VIAJERO,11,1.339E-7
USERA,VIERNES,TURISMO,CONDUCTOR,563,0.0000068554
CIUDAD LINEAL,LUNES,NO ASIGNADO,TESTIGO,272,0.0000033120
CARABANCHEL,JUEVES,NO ASIGNADO,TESTIGO,240,0.0000029224
CENTRO,MARTES,MOTOCICLETA,VIAJERO,39,4.749E-7
USERA,DOMINGO,FURGONETA,CONDUCTOR,30,3.653E-7
ARGANZUELA,MIERCOLES,AUTOBUS-AUTOCAR,CONDUCTOR,38,4.627E-7
SALAMANCA,LUNES,TURISMO,VIAJERO,277,0.0000033729
CIUDAD LINEAL,DOMINGO,NO ASIGNADO,PEATON,63,7.671E-7
CARABANCHEL,SABADO,MOTOCICLETA,CONDUCTOR,107,0.0000013029
PUENTE DE VALLECAS,DOMINGO,NO ASIGNADO,VIAJERO,3,3.65E-8
SAN BLAS,DOMINGO,MOTOCICLETA,CONDUCTOR,56,6.819E-7
ARGANZUELA,MARTES,MOTOCICLETA,VIAJERO,10,1.218E-7
USERA,MIERCOLES,CICLOMOTOR,CONDUCTOR,21,2.557E-7
VICALVARO,JUEVES,CICLOMOTOR,CONDUCTOR,8,9.74E-8
VICALVARO,JUEVES,AUTO-TAXI,CONDUCTOR,3,3.65E-8
SALAMANCA,SABADO,AUTO-TAXI,VIAJERO,44,5.358E-7
USERA,MIERCOLES,CICLOMOTOR,VIAJERO,3,3.65E-8
RETIRO,LUNES,MOTOCICLETA,VIAJERO,22,2.679E-7
